,,,2.3300E-1,5.5000E-3,,,,,2.3300E-1,5.6000E-3,
,,,2.3400E-1,1.1000E-3,,,,,2.3400E-1,1.4000E-3,
,,,2.3500E-1,4.3000E-3,,,,,2.3500E-1,3.6000E-3,
,,,2.3600E-1,7.3000E-3,,,,,2.3600E-1,5.4000E-3,
,,,2.3700E-1,1.7000E-3,,,,,2.3700E-1,1.0000E-3,
,,,2.3800E-1,1.1000E-3,,,,,2.3800E-1,1.0000E-3,
,,,2.3900E-1,5.7000E-3,,,,,2.3900E-1,4.6000E-3,
,,,2.4000E-1,5.9000E-3,,,,,2.4000E-1,1.0000E-3,
,,,2.4100E-1,9.0000E-4,,,,,2.4100E-1,5.6000E-3,
,,,2.4200E-1,4.3000E-3,,,,,2.4200E-1,1.2000E-3,
,,,2.4300E-1,9.0000E-4,,,,,2.4300E-1,4.4000E-3,
,,,2.4400E-1,1.1000E-3,,,,,2.4400E-1,6.0000E-4,
,,,2.4500E-1,3.1000E-3,,,,,2.4500E-1,5.0000E-3,
,,,2.4600E-1,1.1000E-3,,,,,2.4600E-1,3.8000E-3,
,,,2.4700E-1,3.9000E-3,,,,,2.4700E-1,1.2000E-3,
,,,2.4800E-1,3.9000E-3,,,,,2.4800E-1,1.4000E-3,
,,,2.4900E-1,1.3000E-3,,,,,2.4900E-1,6.2000E-3,
,,,2.5000E-1,9.0000E-4,,,,,2.5000E-1,1.8000E-3,
,,,2.5100E-1,3.9000E-3,,,,,2.5100E-1,4.2000E-3,
,,,2.5200E-1,6.3000E-3,,,,,2.5200E-1,5.6000E-3,
,,,2.5300E-1,9.0000E-4,,,,,2.5300E-1,1.0000E-3,
,,,2.5400E-1,3.7000E-3,,,,,2.5400E-1,4.4000E-3,
,,,2.5500E-1,9.0000E-4,,,,,2.5500E-1,1.2000E-3,
,,,2.5600E-1,1.1000E-3,,,,,2.5600E-1,4.8000E-3,
,,,2.5700E-1,3.3000E-3,,,,,2.5700E-1,1.0000E-3,
,,,2.5800E-1,1.1000E-3,,,,,2.5800E-1,4.0000E-3,
,,,2.5900E-1,4.3000E-3,,,,,2.5900E-1,1.0000E-3,
,,,2.6000E-1,4.5000E-3,,,,,2.6000E-1,1.2000E-3,
,,,2.6100E-1,1.1000E-3,,,,,2.6100E-1,4.2000E-3,
,,,2.6200E-1,1.3000E-3,,,,,2.6200E-1,1.0000E-3,
,,,2.6300E-1,4.9000E-3,,,,,2.6300E-1,5.4000E-3,
,,,2.6400E-1,1.1000E-3,,,,,2.6400E-1,4.0000E-3,
,,,2.6500E-1,6.9000E-3,,,,,2.6500E-1,1.0000E-3,
,,,2.6600E-1,1.1000E-3,,,,,2.6600E-1,1.2000E-3,
,,,2.6700E-1,4.9000E-3,,,,,2.6700E-1,4.8000E-3,
,,,2.6800E-1,9.0000E-4,,,,,2.6800E-1,6.0000E-4,
,,,2.6900E-1,4.5000E-3,,,,,2.6900E-1,8.2000E-3,
,,,2.7000E-1,7.0000E-4,,,,,2.7000E-1,1.0000E-3,
,,,2.7100E-1,3.1000E-3,,,,,2.7100E-1,7.0000E-3,
,,,2.7200E-1,2.9000E-3,,,,,2.7200E-1,6.2000E-3,
,,,2.7300E-1,1.1000E-3,,,,,2.7300E-1,8.0000E-4,
,,,2.7400E-1,9.0000E-4,,,,,2.7400E-1,1.6000E-3,
,,,2.7500E-1,3.7000E-3,,,,,2.7500E-1,6.4000E-3,
,,,2.7600E-1,5.5000E-3,,,,,2.7600E-1,4.8000E-3,
,,,2.7700E-1,9.0000E-4,,,,,2.7700E-1,1.6000E-3,
,,,2.7800E-1,1.3000E-3,,,,,2.7800E-1,5.8000E-3,
,,,2.7900E-1,4.5000E-3,,,,,2.7900E-1,1.6000E-3,
,,,2.8000E-1,3.9000E-3,,,,,2.8000E-1,8.0000E-4,
,,,2.8100E-1,1.1000E-3,,,,,2.8100E-1,4.8000E-3,
,,,2.8200E-1,7.0000E-4,,,,,2.8200E-1,1.2000E-3,
,,,2.8300E-1,4.3000E-3,,,,,2.8300E-1,7.4000E-3,
,,,2.8400E-1,1.3000E-3,,,,,2.8400E-1,1.0000E-3,
,,,2.8500E-1,3.9000E-3,,,,,2.8500E-1,5.0000E-3,
,,,2.8600E-1,3.7000E-3,,,,,2.8600E-1,5.2000E-3,
,,,2.8700E-1,1.3000E-3,,,,,2.8700E-1,1.2000E-3,
,,,2.8800E-1,1.5000E-3,,,,,2.8800E-1,1.2000E-3,
,,,2.8900E-1,3.5000E-3,,,,,2.8900E-1,5.6000E-3,
,,,2.9000E-1,1.1000E-3,,,,,2.9000E-1,8.0000E-4,
,,,2.9100E-1,4.5000E-3,,,,,2.9100E-1,4.2000E-3,
,,,2.9200E-1,6.9000E-3,,,,,2.9200E-1,1.2000E-3,
,,,2.9300E-1,1.3000E-3,,,,,2.9300E-1,5.8000E-3,
,,,2.9400E-1,1.3000E-3,,,,,2.9400E-1,4.0000E-3,
,,,2.9500E-1,2.7000E-3,,,,,2.9500E-1,1.2000E-3,
,,,2.9600E-1,9.0000E-4,,,,,2.9600E-1,2.0000E-3,
,,,2.9700E-1,3.3000E-3,,,,,2.9700E-1,6.6000E-3,
,,,2.9800E-1,1.1000E-3,,,,,2.9800E-1,1.2000E-3,
,,,2.9900E-1,2.9000E-3,,,,,2.9900E-1,4.6000E-3,
,,,3.0000E-1,1.3000E-3,,,,,3.0000E-1,5.0000E-3,
,,,3.0100E-1,5.7000E-3,,,,,3.0100E-1,1.4000E-3,
,,,3.0200E-1,3.7000E-3,,,,,3.0200E-1,1.2000E-3,
,,,3.0300E-1,9.0000E-4,,,,,3.0300E-1,3.0000E-3,
,,,3.0400E-1,1.3000E-3,,,,,3.0400E-1,1.8000E-3,
,,,3.0500E-1,4.1000E-3,,,,,3.0500E-1,3.4000E-3,
,,,3.0600E-1,4.7000E-3,,,,,3.0600E-1,5.8000E-3,
,,,3.0700E-1,1.5000E-3,,,,,3.0700E-1,1.2000E-3,
,,,3.0800E-1,5.3000E-3,,,,,3.0800E-1,3.8000E-3,
,,,3.0900E-1,1.1000E-3,,,,,3.0900E-1,1.6000E-3,
,,,3.1000E-1,9.0000E-4,,,,,3.1000E-1,1.0000E-3,
,,,3.1100E-1,6.5000E-3,,,,,3.1100E-1,5.8000E-3,
,,,3.1200E-1,1.1000E-3,,,,,3.1200E-1,1.4000E-3,
,,,3.1300E-1,3.9000E-3,,,,,3.1300E-1,4.2000E-3,
,,,3.1400E-1,7.0000E-4,,,,,3.1400E-1,1.0000E-3,
,,,3.1500E-1,3.9000E-3,,,,,3.1500E-1,6.0000E-3,
,,,3.1600E-1,2.9000E-3,,,,,3.1600E-1,1.0000E-3,
,,,3.1700E-1,1.1000E-3,,,,,3.1700E-1,3.6000E-3,
,,,3.1800E-1,9.0000E-4,,,,,3.1800E-1,4.8000E-3,
