in s,C1 in V
8.2983360E-04,1.636088744179E-03
8.2984320E-04,2.820909053460E-03
8.2985280E-04,2.208088610695E-03
8.2986240E-04,2.454573095218E-03
8.2987200E-04,1.544387817756E-03
8.2988160E-04,3.070385039226E-03
8.2989120E-04,1.962853588537E-03
8.2990080E-04,2.162647426502E-03
8.2991040E-04,1.871576358006E-03
8.2992000E-04,2.217379484699E-03
8.2992960E-04,2.139397014306E-03
8.2993920E-04,1.686964288727E-03
8.2994880E-04,2.073499888555E-03
8.2995840E-04,1.991748206691E-03
8.2996800E-04,1.230264168606E-03
8.2997760E-04,2.886227902398E-03
8.2998720E-04,1.775467872993E-03
8.2999680E-04,2.290996045247E-03
8.3000640E-04,2.006771389768E-03
8.3001600E-04,2.245354626701E-03
8.3002560E-04,1.888809327409E-03
8.3003520E-04,2.112342950330E-03
8.3004480E-04,9.845229540028E-04
8.3005440E-04,3.199024398253E-03
8.3006400E-04,1.706725016610E-03
8.3007360E-04,2.132764451579E-03
8.3008320E-04,2.029955324159E-03
8.3009280E-04,2.742904957757E-03
8.3010240E-04,1.499186914787E-03
8.3011200E-04,2.800436292217E-03
8.3012160E-04,1.951131068543E-03
8.3013120E-04,2.024304710702E-03
8.3014080E-04,1.336600624398E-03
8.3015040E-04,2.472821653262E-03
8.3016000E-04,2.632687159256E-03
8.3016960E-04,1.936437070743E-03
8.3017920E-04,1.359532263503E-03
8.3018880E-04,1.891472444311E-03
8.3019840E-04,1.211295567826E-03
8.3020800E-04,3.258459560946E-03
8.3021760E-04,9.187764044858E-04
8.3022720E-04,2.140267633275E-03
8.3023680E-04,1.369051404671E-03
8.3024640E-04,2.617909063027E-03
8.3025600E-04,1.038194571064E-03
8.3026560E-04,1.994374480472E-03
8.3027520E-04,1.294386417047E-03
8.3028480E-04,2.236167073623E-03
8.3029440E-04,1.230875283853E-03
8.3030400E-04,2.611608889327E-03
8.3031360E-04,2.096912090108E-03
8.3032320E-04,2.482671581582E-03
8.3033280E-04,1.646424841509E-03
8.3034240E-04,1.997034393624E-03
8.3035200E-04,9.554160874343E-04
8.3036160E-04,1.881061058865E-03
8.3037120E-04,2.093985464797E-03
8.3038080E-04,2.490145929531E-03
8.3039040E-04,9.649055939175E-04
8.3040000E-04,2.299884848670E-03
8.3040960E-04,1.687444851176E-03
8.3041920E-04,2.935825951771E-03
8.3042880E-04,1.248696141318E-03
8.3043840E-04,2.017278887705E-03
8.3044800E-04,1.949509170280E-03
8.3045760E-04,2.223176669703E-03
8.3046720E-04,1.857223559544E-03
8.3047680E-04,2.278075322882E-03
8.3048640E-04,2.438942000643E-03
8.3049600E-04,1.836706746743E-03
8.3050560E-04,2.280470926688E-03
8.3051520E-04,1.483383618668E-03
8.3052480E-04,2.022459350900E-03
8.3053440E-04,2.082427937911E-03
8.3054400E-04,1.979867902026E-03
8.3055360E-04,3.141587574408E-03
8.3056320E-04,1.472751174495E-03
8.3057280E-04,2.195142258332E-03
8.3058240E-04,1.605673946813E-03
8.3059200E-04,2.680154715107E-03
8.3060160E-04,1.231864441559E-03
8.3061120E-04,2.262800645456E-03
8.3062080E-04,2.103065692262E-03
8.3063040E-04,2.986800812558E-03
8.3064000E-04,1.471611440555E-03
8.3064960E-04,1.917235397176E-03
8.3065920E-04,1.800219241903E-03
8.3066880E-04,1.487115186081E-03
8.3067840E-04,9.874696027494E-04
8.3068800E-04,2.342944044993E-03
8.3069760E-04,1.535159416870E-03
8.3070720E-04,2.254410025106E-03
8.3071680E-04,1.705192823336E-03
8.3072640E-04,2.092462882773E-03
8.3073600E-04,1.217635788397E-03
8.3074560E-04,2.613841902838E-03
8.3075520E-04,1.131167386100E-03
8.3076480E-04,2.867516402528E-03
8.3077440E-04,1.268573005126E-03
8.3078400E-04,2.150820784644E-03
8.3079360E-04,1.920811582730E-03
8.3080320E-04,2.632369988040E-03
8.3081280E-04,2.202633425967E-03
8.3082240E-04,2.256969020144E-03
8.3083200E-04,1.174660690502E-03
8.3084160E-04,2.388183392958E-03
8.3085120E-04,2.099144302682E-03
8.3086080E-04,2.043220449612E-03
8.3087040E-04,9.527609799064E-04
8.3088000E-04,2.142728113011E-03
8.3088960E-04,1.239768892900E-03
8.3089920E-04,2.969735239074E-03
8.3090880E-04,1.557771481947E-03
8.3091840E-04,2.281309508160E-03
8.3092800E-04,1.847742062435E-03
8.3093760E-04,1.987746723369E-03
8.3094720E-04,1.521432150528E-03
8.3095680E-04,2.752520211414E-03
8.3096640E-04,2.343845900521E-03
8.3097600E-04,2.279034044967E-03
8.3098560E-04,1.404668290541E-03
8.3099520E-04,2.120530933515E-03
8.3100480E-04,1.205478359387E-03
8.3101440E-04,2.191476367787E-03
8.3102400E-04,2.001875259355E-03
8.3103360E-04,2.706060234830E-03
8.3104320E-04,1.591913041101E-03
8.3105280E-04,2.335825313256E-03
8.3106240E-04,2.123088326678E-03
8.3107200E-04,2.257724304125E-03
8.3108160E-04,2.399582334236E-03
8.3109120E-04,2.884402566031E-03
8.3110080E-04,1.554562926666E-03
8.3111040E-04,2.803288430349E-03
8.3112000E-04,6.235484708107E-04
8.3112960E-04,2.649039898441E-03
8.3113920E-04,1.766285125539E-03
8.3114880E-04,2.121456016228E-03
8.3115840E-04,1.899463396893E-03
8.3116800E-04,1.590936698393E-03
8.3117760E-04,1.990421854333E-03
8.3118720E-04,2.950883575157E-03
8.3119680E-04,2.036269914732E-03
8.3120640E-04,2.154855106399E-03
8.3121600E-04,1.531096261368E-03
8.3122560E-04,1.463224824891E-03
8.3123520E-04,2.571401030198E-03
8.3124480E-04,2.379707873241E-03
8.3125440E-04,1.022468164936E-03
8.3126400E-04,2.220218006895E-03
8.3127360E-04,1.294887002931E-03
8.3128320E-04,2.673712775484E-03
8.3129280E-04,1.778208680824E-03
8.3130240E-04,2.590801336244E-03
8.3131200E-04,1.277963195369E-03
8.3132160E-04,3.299124755339E-03
8.3133120E-04,2.071439076588E-03
8.3134080E-04,2.054101184384E-03
8.3135040E-04,9.060871530331E-04
8.3136000E-04,2.398825448380E-03
8.3136960E-04,2.340014215932E-03
8.3137920E-04,1.827514388040E-03
8.3138880E-04,1.538441658393E-03
8.3139840E-04,2.223566726223E-03
8.3140800E-04,1.180151917414E-03
8.3141760E-04,1.453029692546E-03
8.3142720E-04,1.463047817723E-03
8.3143680E-04,2.399282783643E-03
8.3144640E-04,1.663012255356E-03
8.3145600E-04,3.027381107584E-03
8.3146560E-04,1.781888187305E-03
8.3147520E-04,3.485449228809E-03
8.3148480E-04,1.839801568911E-03
8.3149440E-04,2.605466500298E-03
8.3150400E-04,1.421339802817E-03
8.3151360E-04,2.574523084239E-03
8.3152320E-04,2.444231391326E-03
8.3153280E-04,2.996651541815E-03
8.3154240E-04,1.595206495748E-03
8.3155200E-04,1.741019554809E-03
8.3156160E-04,1.796355519817E-03
8.3157120E-04,2.664550852404E-03
8.3158080E-04,1.166378997639E-03
8.3159040E-04,2.545267243311E-03
8.3160000E-04,1.655240759627E-03
8.3160960E-04,2.255848508701E-03
8.3161920E-04,1.529496789352E-03
8.3162880E-04,2.428028427438E-03
8.3163840E-04,1.898197915778E-03
8.3164800E-04,2.965839479492E-03
8.3165760E-04,1.765735682473E-03
8.3166720E-04,1.948503993825E-03
8.3167680E-04,1.218290955201E-03
8.3168640E-04,1.841163963453E-03
8.3169600E-04,2.591469318048E-03
8.3170560E-04,2.116901085154E-03
8.3171520E-04,1.485347517208E-03
8.3172480E-04,2.600517508016E-03
8.3173440E-04,1.919216115401E-03
8.3174400E-04,1.834437691049E-03
8.3175360E-04,1.712861799077E-03
8.3176320E-04,1.954320401326E-03
8.3177280E-04,1.903758824245E-03
8.3178240E-04,2.242258202658E-03
8.3179200E-04,2.007242340968E-03
8.3180160E-04,2.681849498675E-03
8.3181120E-04,1.228949029372E-03
8.3182080E-04,2.340159986541E-03
8.3183040E-04,1.685971126334E-03
8.3184000E-04,2.992942400650E-03
8.3184960E-04,1.043841980771E-03
8.3185920E-04,2.093389567361E-03
8.3186880E-04,1.390689529852E-03
8.3187840E-04,2.360652771220E-03
8.3188800E-04,1.470985908435E-03
8.3189760E-04,1.743226938323E-03
8.3190720E-04,1.437831104175E-03
8.3191680E-04,1.574652839825E-03
8.3192640E-04,1.920104354993E-03
8.3193600E-04,2.027531687543E-03
8.3194560E-04,2.147729967163E-03
8.3195520E-04,1.999609407411E-03
8.3196480E-04,2.056162797288E-03
8.3197440E-04,1.434740286694E-03
8.3198400E-04,1.644447327033E-03
8.3199360E-04,2.111960903183E-03
8.3200320E-04,1.365171663836E-03
8.3201280E-04,2.885650426523E-03
8.3202240E-04,1.565089647100E-03
8.3203200E-04,1.970765248314E-03
8.3204160E-04,1.363391980902E-03
8.3205120E-04,2.644007608668E-03
8.3206080E-04,1.163271360473E-03
8.3207040E-04,3.030080266670E-03
8.3208000E-04,1.290062956885E-03
8.3208960E-04,2.434629753605E-03
8.3209920E-04,1.576274738089E-03
8.3210880E-04,1.499500081316E-03
8.3211840E-04,1.279255107418E-03
8.3212800E-04,2.640904777125E-03
8.3213760E-04,1.005282450841E-03
8.3214720E-04,2.167080615089E-03
8.3215680E-04,1.829026557878E-03
8.3216640E-04,2.166457485781E-03
8.3217600E-04,1.619767241553E-03
8.3218560E-04,2.956235438959E-03
8.3219520E-04,1.947710264847E-03
8.3220480E-04,2.297571741418E-03
8.3221440E-04,1.555062711612E-03
8.3222400E-04,2.379151221738E-03
8.3223360E-04,1.697945140675E-03
8.3224320E-04,2.783600587771E-03
8.3225280E-04,9.883578423417E-04
8.3226240E-04,2.058762640134E-03
8.3227200E-04,1.389404826239E-03
8.3228160E-04,2.282194544003E-03
8.3229120E-04,2.047994036601E-03
8.3230080E-04,1.759075086937E-03
8.3231040E-04,7.964035797871E-04
8.3232000E-04,1.882740624622E-03
8.3232960E-04,2.300658554212E-03
8.3233920E-04,2.688280225173E-03
8.3234880E-04,1.872289993242E-03
8.3235840E-04,2.535773732141E-03
8.3236800E-04,1.440555893258E-03
8.3237760E-04,1.407562878356E-03
8.3238720E-04,1.812359851227E-03
8.3239680E-04,2.635786787049E-03
8.3240640E-04,1.856105450914E-03
8.3241600E-04,2.416886587069E-03
8.3242560E-04,1.876985889301E-03
8.3243520E-04,2.876794461534E-03
8.3244480E-04,1.879998214916E-03
8.3245440E-04,2.025431629644E-03
8.3246400E-04,9.136488031602E-04
8.3247360E-04,2.428112525866E-03
8.3248320E-04,1.638421874867E-03
8.3249280E-04,2.412769768760E-03
8.3250240E-04,2.377440419421E-03
8.3251200E-04,2.144724049047E-03
8.3252160E-04,2.550718423352E-03
8.3253120E-04,2.194335714356E-03
8.3254080E-04,2.376469683275E-03
8.3255040E-04,2.521569107101E-03
8.3256000E-04,9.078868594027E-04
8.3256960E-04,1.835402019695E-03
8.3257920E-04,2.151314963029E-03
8.3258880E-04,2.619595036284E-03
8.3259840E-04,1.056859616563E-03
8.3260800E-04,2.545575604216E-03
8.3261760E-04,1.124184813724E-03
8.3262720E-04,2.635939766095E-03
8.3263680E-04,1.253896627948E-03
8.3264640E-04,2.225633945689E-03
8.3265600E-04,1.273804728315E-03
8.3266560E-04,2.620939810202E-03
8.3267520E-04,1.842738606409E-03
8.3268480E-04,1.854489159212E-03
8.3269440E-04,1.443520963565E-03
8.3270400E-04,2.555603340641E-03
8.3271360E-04,1.818552699313E-03
8.3272320E-04,2.253381621466E-03
8.3273280E-04,6.227779690183E-04
8.3274240E-04,2.204112757371E-03
8.3275200E-04,1.427679222450E-03
8.3276160E-04,1.930196967349E-03
8.3277120E-04,1.925871905313E-03
8.3278080E-04,2.474008642510E-03
8.3279040E-04,1.470079247282E-03
8.3280000E-04,2.399780966715E-03
8.3280960E-04,2.309715554491E-03
8.3281920E-04,2.187591821328E-03
8.3282880E-04,1.465914372728E-03
8.3283840E-04,3.016015004740E-03
8.3284800E-04,1.053580578790E-03
8.3285760E-04,1.630800154433E-03
8.3286720E-04,1.725649565832E-03
8.3287680E-04,3.166130699590E-03
8.3288640E-04,1.812372666225E-03
8.3289600E-04,1.785561286286E-03
8.3290560E-04,1.242247794197E-03
8.3291520E-04,2.484564997629E-03
8.3292480E-04,1.718920089678E-03
8.3293440E-04,2.934176020697E-03
8.3294400E-04,1.528988995031E-03
8.3295360E-04,2.584940877185E-03
8.3296320E-04,2.533705711738E-03
8.3297280E-04,2.119868558273E-03
8.3298240E-04,1.400907088444E-03
8.3299200E-04,1.888955898956E-03
8.3300160E-04,1.761893585697E-03
8.3301120E-04,1.893535659090E-03
8.3302080E-04,1.239827361331E-03
8.3303040E-04,1.872878682242E-03
8.3304000E-04,1.572258837894E-03
8.3304960E-04,1.787360992656E-03
8.3305920E-04,1.271853644774E-03
8.3306880E-04,2.513039123640E-03
8.3307840E-04,2.207297284529E-03
8.3308800E-04,1.889523763583E-03
8.3309760E-04,9.649248164154E-04
8.3310720E-04,2.219918456302E-03
8.3311680E-04,1.554727118836E-03
8.3312640E-04,1.670134991781E-03
8.3313600E-04,2.167593215034E-03
8.3314560E-04,2.356485493854E-03
8.3315520E-04,1.351048734412E-03
8.3316480E-04,2.349508528040E-03
8.3317440E-04,1.494125791267E-03
8.3318400E-04,2.613266829774E-03
8.3319360E-04,1.832947146521E-03
8.3320320E-04,3.326216463373E-03
8.3321280E-04,1.561756946520E-03
8.3322240E-04,2.316033348814E-03
8.3323200E-04,1.836416006461E-03
8.3324160E-04,1.921653367952E-03
8.3325120E-04,1.594913352654E-03
8.3326080E-04,1.621052746103E-03
8.3327040E-04,9.814161177731E-04
8.3328000E-04,2.455510191993E-03
8.3328960E-04,1.224475793914E-03
8.3329920E-04,2.574803412334E-03
8.3330880E-04,1.465983253346E-03
8.3331840E-04,2.353695027903E-03
8.3332800E-04,1.486178089306E-03
8.3333760E-04,2.420303386078E-03
8.3334720E-04,1.451200351492E-03
8.3335680E-04,2.814757854120E-03
8.3336640E-04,1.672047630326E-03
8.3337600E-04,2.639122691379E-03
8.3338560E-04,1.680759426580E-03
8.3339520E-04,2.506462626532E-03
8.3340480E-04,1.676594552026E-03
8.3341440E-04,2.780481737480E-03
8.3342400E-04,1.210989609734E-03
8.3343360E-04,2.307925459371E-03
8.3344320E-04,2.120734371618E-03
8.3345280E-04,2.677957743780E-03
8.3346240E-04,2.699630309270E-03
8.3347200E-04,2.655572343991E-03
8.3348160E-04,1.644461743907E-03
8.3349120E-04,2.569835197554E-03
8.3350080E-04,2.250797797368E-03
8.3351040E-04,2.331300016866E-03
8.3352000E-04,1.352458384261E-03
8.3352960E-04,2.315394200758E-03
8.3353920E-04,1.346919902042E-03
8.3354880E-04,1.960195277259E-03
8.3355840E-04,1.359875064716E-03
8.3356800E-04,2.894820358977E-03
8.3357760E-04,2.184684418515E-03
8.3358720E-04,2.057766273991E-03
8.3359680E-04,1.935475144909E-03
8.3360640E-04,2.180610850827E-03
8.3361600E-04,1.835520558432E-03
8.3362560E-04,2.518956449256E-03
8.3363520E-04,7.745612155653E-04
8.3364480E-04,2.884069376067E-03
8.3365440E-04,1.233024999873E-03
8.3366400E-04,2.326739479230E-03
8.3367360E-04,1.958362732456E-03
8.3368320E-04,2.111582860724E-03
8.3369280E-04,1.134484868870E-03
8.3370240E-04,2.437090233341E-03
8.3371200E-04,2.197104554997E-03
8.3372160E-04,2.636917710677E-03
8.3373120E-04,1.311082758383E-03
8.3374080E-04,2.730366282538E-03
8.3375040E-04,1.432186097280E-03
8.3376000E-04,2.670250323043E-03
8.3376960E-04,1.416370787100E-03
8.3377920E-04,2.545693342016E-03
8.3378880E-04,1.473402336613E-03
8.3379840E-04,2.351413157210E-03
8.3380800E-04,1.644848596678E-03
8.3381760E-04,2.740244243667E-03
8.3382720E-04,1.634590190277E-03
8.3383680E-04,1.900630362705E-03
8.3384640E-04,1.919828031585E-03
8.3385600E-04,1.380560875312E-03
8.3386560E-04,1.905608188734E-03
8.3387520E-04,2.861150551961E-03
8.3388480E-04,2.029769506679E-03
8.3389440E-04,2.343004115299E-03
8.3390400E-04,1.434572890774E-03
8.3391360E-04,1.736586366222E-03
8.3392320E-04,1.508081324772E-03
8.3393280E-04,2.275995288417E-03
8.3394240E-04,1.288513142989E-03
8.3395200E-04,2.853656180576E-03
8.3396160E-04,1.336122464762E-03
8.3397120E-04,2.778051693366E-03
8.3398080E-04,1.886394501106E-03
8.3399040E-04,2.704995789007E-03
8.3400000E-04,2.149576127902E-03
8.3400960E-04,2.514488820360E-03
8.3401920E-04,2.258714262769E-03
8.3402880E-04,2.810995851085E-03
8.3403840E-04,9.762773033238E-04
8.3404800E-04,1.906175252423E-03
8.3405760E-04,1.458725959436E-03
8.3406720E-04,2.565884173290E-03
8.3407680E-04,1.486657049880E-03
8.3408640E-04,2.089649990574E-03
8.3409600E-04,1.667358141766E-03
8.3410560E-04,2.511747211591E-03
8.3411520E-04,2.348344765977E-03
8.3412480E-04,2.237996414677E-03
8.3413440E-04,1.439044524357E-03
8.3414400E-04,2.238589108363E-03
8.3415360E-04,1.920261338726E-03
8.3416320E-04,2.897791836784E-03
8.3417280E-04,1.288048599289E-03
8.3418240E-04,3.625528376923E-03
8.3419200E-04,1.756572157518E-03
8.3420160E-04,2.234723784403E-03
8.3421120E-04,2.316562768445E-03
8.3422080E-04,2.353244901077E-03
8.3423040E-04,1.309363145754E-03
8.3424000E-04,2.861575849727E-03
8.3424960E-04,1.622526470945E-03
8.3425920E-04,2.831402935461E-03
8.3426880E-04,1.534799795971E-03
8.3427840E-04,1.701675106213E-03
8.3428800E-04,1.639151528851E-03
8.3429760E-04,2.764739312605E-03
8.3430720E-04,1.791619576887E-03
8.3431680E-04,3.295602232591E-03
8.3432640E-04,2.796825666354E-03
8.3433600E-04,2.388474934176E-03
8.3434560E-04,1.451089021192E-03
8.3435520E-04,2.029803946987E-03
8.3436480E-04,1.275092635677E-03
8.3437440E-04,2.672185387836E-03
8.3438400E-04,1.774520364032E-03
8.3439360E-04,2.124957714603E-03
8.3440320E-04,1.551731612907E-03
8.3441280E-04,2.228170514480E-03
8.3442240E-04,2.115787782148E-03
8.3443200E-04,2.511772841588E-03
8.3444160E-04,1.579243012146E-03
8.3445120E-04,2.038306698576E-03
8.3446080E-04,1.695547134057E-03
8.3447040E-04,2.332660809533E-03
8.3448000E-04,1.334896229581E-03
8.3448960E-04,2.685134943948E-03
8.3449920E-04,8.929814141251E-04
8.3450880E-04,2.844120219723E-03
8.3451840E-04,1.465242386237E-03
8.3452800E-04,1.647916987912E-03
8.3453760E-04,2.382063430176E-03
8.3454720E-04,2.494217895345E-03
8.3455680E-04,2.027307425068E-03
8.3456640E-04,3.224283561484E-03
8.3457600E-04,1.509585485235E-03
8.3458560E-04,2.461955335364E-03
8.3459520E-04,1.961866032705E-03
8.3460480E-04,2.789348114655E-03
8.3461440E-04,1.897374552116E-03
8.3462400E-04,1.950054608659E-03
8.3463360E-04,1.760613687710E-03
8.3464320E-04,2.535384476558E-03
8.3465280E-04,1.721638471261E-03
8.3466240E-04,3.267740022764E-03
8.3467200E-04,1.494441360608E-03
8.3468160E-04,2.741098843888E-03
8.3469120E-04,2.179982114957E-03
8.3470080E-04,2.299497194961E-03
8.3471040E-04,1.747428655998E-03
8.3472000E-04,2.887869023160E-03
8.3472960E-04,1.723356482015E-03
8.3473920E-04,2.954446144775E-03
8.3474880E-04,2.454631563649E-03
8.3475840E-04,2.434030652419E-03
8.3476800E-04,1.852611761913E-03
8.3477760E-04,1.071037810669E-03
8.3478720E-04,1.753176182882E-03
8.3479680E-04,2.591902625189E-03
8.3480640E-04,1.358199503646E-03
8.3481600E-04,2.708394967393E-03
8.3482560E-04,1.675015103445E-03
8.3483520E-04,2.711562674866E-03
8.3484480E-04,1.881872408465E-03
8.3485440E-04,2.169191886113E-03
8.3486400E-04,1.964433838055E-03
8.3487360E-04,2.508326407895E-03
8.3488320E-04,2.193046205119E-03
8.3489280E-04,2.631029218809E-03
8.3490240E-04,1.567668665574E-03
8.3491200E-04,2.970601853356E-03
8.3492160E-04,1.924068995193E-03
8.3493120E-04,2.068985004351E-03
8.3494080E-04,1.837853689120E-03
8.3495040E-04,2.143926315383E-03
8.3496000E-04,1.830190319941E-03
8.3496960E-04,1.903504927085E-03
8.3497920E-04,1.504650909827E-03
8.3498880E-04,3.282651074604E-03
8.3499840E-04,1.687033169345E-03
8.3500800E-04,3.009024422989E-03
8.3501760E-04,1.501411918924E-03
8.3502720E-04,2.648271799461E-03
8.3503680E-04,1.847074080632E-03
8.3504640E-04,1.590713236854E-03
8.3505600E-04,1.544354178385E-03
8.3506560E-04,2.127893951163E-03
8.3507520E-04,1.581230938808E-03
8.3508480E-04,2.013922159002E-03
8.3509440E-04,2.390638266132E-03
8.3510400E-04,1.800992947445E-03
8.3511360E-04,2.354978129641E-03
8.3512320E-04,2.118726421521E-03
8.3513280E-04,1.581937365607E-03
8.3514240E-04,2.256703909860E-03
8.3515200E-04,1.323805649207E-03
8.3516160E-04,1.473689873145E-03
8.3517120E-04,1.830811046437E-03
8.3518080E-04,3.413739700244E-03
8.3519040E-04,1.129425347225E-03
8.3520000E-04,1.812732287125E-03
8.3520960E-04,2.060496669636E-03
8.3521920E-04,1.816045765207E-03
8.3522880E-04,1.490274083243E-03
8.3523840E-04,2.594919756428E-03
8.3524800E-04,1.382090665773E-03
8.3525760E-04,2.701288249717E-03
8.3526720E-04,1.568539284543E-03
8.3527680E-04,2.554779976980E-03
8.3528640E-04,1.480030093715E-03
8.3529600E-04,2.255064390973E-03
8.3530560E-04,2.343786631153E-03
8.3531520E-04,2.914690014348E-03
8.3532480E-04,1.882130310313E-03
8.3533440E-04,2.200515747444E-03
8.3534400E-04,1.635158855841E-03
8.3535360E-04,1.919012677298E-03
8.3536320E-04,2.056569673494E-03
8.3537280E-04,2.386842623726E-03
8.3538240E-04,1.211459759996E-03
8.3539200E-04,2.131362010167E-03
8.3540160E-04,2.158055652306E-03
8.3541120E-04,2.196858667210E-03
8.3542080E-04,1.730946965889E-03
8.3543040E-04,2.217795171217E-03
8.3544000E-04,8.517427485443E-04
8.3544960E-04,2.305983186141E-03
8.3545920E-04,2.120831285045E-03
8.3546880E-04,1.938601203636E-03
8.3547840E-04,2.175103605167E-03
8.3548800E-04,2.222208336369E-03
8.3549760E-04,1.334213830904E-03
8.3550720E-04,2.027179275081E-03
8.3551680E-04,1.849029168860E-03
8.3552640E-04,2.846715256945E-03
8.3553600E-04,1.772910479829E-03
8.3554560E-04,2.089936726169E-03
8.3555520E-04,1.461916093156E-03
8.3556480E-04,2.119471293316E-03
8.3557440E-04,2.442370813713E-03
8.3558400E-04,1.549446538464E-03
8.3559360E-04,1.547327258066E-03
8.3560320E-04,2.500326645002E-03
8.3561280E-04,1.692195210979E-03
8.3562240E-04,2.299537241832E-03
8.3563200E-04,9.494194690145E-04
8.3564160E-04,3.017660130189E-03
8.3565120E-04,1.831103388593E-03
8.3566080E-04,2.505332503841E-03
8.3567040E-04,2.282461256162E-03
8.3568000E-04,2.675699901209E-03
8.3568960E-04,1.990895208345E-03
8.3569920E-04,1.753940277175E-03
8.3570880E-04,1.760666549579E-03
8.3571840E-04,3.264447369055E-03
8.3572800E-04,2.000216517971E-03
8.3573760E-04,1.826176021621E-03
8.3574720E-04,1.751061708108E-03
8.3575680E-04,1.991342131422E-03
8.3576640E-04,2.122091159598E-03
8.3577600E-04,3.169589147345E-03
8.3578560E-04,1.699859381095E-03
8.3579520E-04,2.217954557762E-03
8.3580480E-04,1.957888577507E-03
8.3581440E-04,2.375129714981E-03
8.3582400E-04,1.533123433963E-03
8.3583360E-04,2.802275244520E-03
8.3584320E-04,1.963560816274E-03
8.3585280E-04,3.597089492158E-03
8.3586240E-04,1.816399779544E-03
8.3587200E-04,2.682440590487E-03
8.3588160E-04,1.358214721457E-03
8.3589120E-04,3.008927509562E-03
8.3590080E-04,1.960994612799E-03
8.3591040E-04,2.646083638445E-03
8.3592000E-04,1.591115307436E-03
8.3592960E-04,2.895407446102E-03
8.3593920E-04,1.465871923045E-03
8.3594880E-04,2.440245926753E-03
8.3595840E-04,1.834484946356E-03
8.3596800E-04,2.347148966417E-03
8.3597760E-04,1.276224360243E-03
8.3598720E-04,2.846965950356E-03
8.3599680E-04,2.320936687664E-03
8.3600640E-04,1.669077754394E-03
8.3601600E-04,2.036804940925E-03
8.3602560E-04,3.211481377856E-03
8.3603520E-04,2.410483092443E-03
8.3604480E-04,2.714491702989E-03
8.3605440E-04,2.152961690352E-03
8.3606400E-04,2.410740994290E-03
8.3607360E-04,2.294593055174E-03
8.3608320E-04,2.479310848192E-03
8.3609280E-04,1.749706522003E-03
8.3610240E-04,2.143239912019E-03
8.3611200E-04,1.393484801427E-03
8.3612160E-04,2.643194657192E-03
8.3613120E-04,1.663240522519E-03
8.3614080E-04,1.988039065526E-03
8.3615040E-04,1.859956358001E-03
8.3616000E-04,1.830093406514E-03
8.3616960E-04,8.278924342252E-04
8.3617920E-04,2.637428708748E-03
8.3618880E-04,1.569857627527E-03
8.3619840E-04,1.279904667661E-03
8.3620800E-04,1.702229354904E-03
8.3621760E-04,2.274989311025E-03
8.3622720E-04,1.922619298474E-03
8.3623680E-04,2.274004958943E-03
8.3624640E-04,1.607614618168E-03
8.3625600E-04,2.213304315136E-03
8.3626560E-04,1.905540109054E-03
8.3627520E-04,2.402420055494E-03
8.3628480E-04,2.160154909269E-03
8.3629440E-04,2.531123489515E-03
8.3630400E-04,1.822219390795E-03
8.3631360E-04,2.743395131455E-03
8.3632320E-04,2.571736622975E-03
8.3633280E-04,2.521008450911E-03
8.3634240E-04,1.747475911305E-03
8.3635200E-04,2.347288329527E-03
8.3636160E-04,1.608797602729E-03
8.3637120E-04,1.296251800284E-03
8.3638080E-04,1.717407118902E-03
8.3639040E-04,2.785699844734E-03
8.3640000E-04,1.802021351085E-03
8.3640960E-04,2.561175462232E-03
8.3641920E-04,2.112901203708E-03
8.3642880E-04,2.001862444357E-03
8.3643840E-04,1.416828923301E-03
8.3644800E-04,1.227826916055E-03
8.3645760E-04,8.777315657592E-04
8.3646720E-04,2.716315437482E-03
8.3647680E-04,2.397837892548E-03
8.3648640E-04,2.575108569489E-03
8.3649600E-04,2.284723103420E-03
8.3650560E-04,1.832056504116E-03
8.3651520E-04,2.438366126642E-03
8.3652480E-04,2.620190933720E-03
8.3653440E-04,2.306610320137E-03
8.3654400E-04,1.976932466403E-03
8.3655360E-04,2.396255240218E-03
8.3656320E-04,2.703570921347E-03
8.3657280E-04,2.091965500639E-03
8.3658240E-04,1.942660354451E-03
8.3659200E-04,1.939920347557E-03
8.3660160E-04,2.572479892895E-03
8.3661120E-04,1.755163308606E-03
8.3662080E-04,2.892780371384E-03
8.3663040E-04,1.830585182086E-03
8.3664000E-04,2.456203002856E-03
8.3664960E-04,2.038284272329E-03
8.3665920E-04,2.371571950988E-03
8.3666880E-04,1.247653320805E-03
8.3667840E-04,2.161357917265E-03
8.3668800E-04,1.862079643086E-03
8.3669760E-04,2.636117574201E-03
8.3670720E-04,1.993445393071E-03
8.3671680E-04,2.765130971000E-03
8.3672640E-04,1.855470307545E-03
8.3673600E-04,2.627805445717E-03
8.3674560E-04,1.440257143602E-03
8.3675520E-04,3.167321693525E-03
8.3676480E-04,9.444376382983E-04
8.3677440E-04,2.871874302999E-03
8.3678400E-04,1.315177150444E-03
8.3679360E-04,2.468076900021E-03
8.3680320E-04,6.628640856601E-04
8.3681280E-04,2.138822742180E-03
8.3682240E-04,1.814367000387E-03
8.3683200E-04,2.473677054421E-03
8.3684160E-04,9.033127058304E-04
8.3685120E-04,2.993487038092E-03
8.3686080E-04,1.271227311716E-03
8.3687040E-04,2.504806287960E-03
8.3688000E-04,1.891977034882E-03
8.3688960E-04,1.848194592074E-03
