运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
3.000,-0.534,4.273,-0.628,-0.0127,0.102,-0.015,0.030,-0.188,3.497E-14,7.1250E-4,-0.004,7.980E-16
3.025,-0.427,4.178,-2.513,-0.0102,0.100,-0.060,0.025,-0.188,-0.628,6.0000E-4,-0.004,-0.015
3.050,-0.325,4.147,-1.885,-0.0078,0.099,-0.045,0.020,-0.220,-1.257,4.8750E-4,-0.005,-0.030
3.075,-0.220,4.084,-5.655,-0.0052,0.098,-0.135,0.014,-0.251,-0.628,3.3750E-4,-0.006,-0.015
3.100,-0.121,3.864,-8.796,-0.0029,0.092,-0.210,0.008,-0.251,4.552E-14,1.8750E-4,-0.006,1.058E-15
3.125,-0.027,3.644,-8.796,-6.3750E-4,0.087,-0.210,0.002,-0.251,4.552E-14,3.7500E-5,-0.006,1.076E-15
3.150,0.061,3.424,-9.425,0.0015,0.082,-0.225,-0.005,-0.251,-0.628,-1.1250E-4,-0.006,-0.015
3.175,0.145,3.173,-11.310,0.0035,0.076,-0.270,-0.011,-0.283,-1.885,-2.6250E-4,-0.007,-0.045
3.200,0.220,2.859,-13.823,0.0053,0.068,-0.330,-0.019,-0.346,-1.257,-4.5000E-4,-0.008,-0.030
3.225,0.287,2.482,-15.080,0.0069,0.059,-0.360,-0.028,-0.346,0.628,-6.7500E-4,-0.008,0.015
3.250,0.344,2.105,-14.451,0.0082,0.050,-0.345,-0.036,-0.314,0.628,-8.6250E-4,-0.007,0.015
3.275,0.393,1.759,-15.080,0.0094,0.042,-0.360,-0.044,-0.314,0.628,-0.0011,-0.007,0.015
3.300,0.432,1.351,-16.336,0.0103,0.032,-0.390,-0.052,-0.283,0.628,-0.0012,-0.007,0.015
3.325,0.460,0.942,-16.965,0.0110,0.023,-0.405,-0.058,-0.283,2.220E-15,-0.0014,-0.007,0.000
3.350,0.479,0.503,-17.593,0.0114,0.012,-0.420,-0.066,-0.283,0.628,-0.0016,-0.007,0.015
3.375,0.485,0.063,-16.965,0.0116,0.002,-0.405,-0.072,-0.251,1.885,-0.0017,-0.006,0.045
3.400,0.482,-0.346,-16.336,0.0115,-0.008,-0.390,-0.079,-0.188,1.885,-0.0019,-0.004,0.045
