in s,C1 in V
6.2688480E-04,1.00684E+01
6.2689440E-04,1.00684E+01
6.2690400E-04,1.00684E+01
6.2691360E-04,1.00879E+01
6.2692320E-04,1.00879E+01
6.2693280E-04,1.00684E+01
6.2694240E-04,1.00684E+01
6.2695200E-04,1.00684E+01
6.2696160E-04,1.00684E+01
6.2697120E-04,1.01074E+01
6.2698080E-04,1.00879E+01
6.2699040E-04,1.00293E+01
6.2700000E-04,1.00293E+01
6.2700960E-04,1.00684E+01
6.2701920E-04,1.00488E+01
6.2702880E-04,1.00488E+01
6.2703840E-04,1.01465E+01
6.2704800E-04,1.00684E+01
6.2705760E-04,1.00488E+01
6.2706720E-04,1.00488E+01
6.2707680E-04,1.00684E+01
6.2708640E-04,1.00684E+01
6.2709600E-04,1.01270E+01
6.2710560E-04,1.01074E+01
6.2711520E-04,1.00488E+01
6.2712480E-04,1.00488E+01
6.2713440E-04,1.00293E+01
6.2714400E-04,1.00684E+01
6.2715360E-04,1.00684E+01
6.2716320E-04,1.00879E+01
6.2717280E-04,1.00684E+01
6.2718240E-04,1.00684E+01
6.2719200E-04,1.00488E+01
6.2720160E-04,1.00879E+01
6.2721120E-04,1.00684E+01
6.2722080E-04,1.00293E+01
6.2723040E-04,1.00879E+01
6.2724000E-04,1.00684E+01
6.2724960E-04,1.00488E+01
6.2725920E-04,1.00684E+01
6.2726880E-04,1.00684E+01
6.2727840E-04,1.00684E+01
6.2728800E-04,1.00684E+01
6.2729760E-04,1.00879E+01
6.2730720E-04,1.00879E+01
6.2731680E-04,1.00293E+01
6.2732640E-04,1.00684E+01
6.2733600E-04,1.00098E+01
6.2734560E-04,1.00488E+01
6.2735520E-04,1.00293E+01
6.2736480E-04,1.01074E+01
6.2737440E-04,1.00879E+01
6.2738400E-04,1.00684E+01
6.2739360E-04,1.00488E+01
6.2740320E-04,1.01074E+01
6.2741280E-04,1.00488E+01
6.2742240E-04,1.00684E+01
6.2743200E-04,1.01074E+01
6.2744160E-04,1.00488E+01
6.2745120E-04,1.00879E+01
6.2746080E-04,1.01270E+01
6.2747040E-04,1.00684E+01
6.2748000E-04,1.00684E+01
6.2748960E-04,1.00879E+01
6.2749920E-04,1.00684E+01
6.2750880E-04,1.00684E+01
6.2751840E-04,1.01270E+01
6.2752800E-04,1.00488E+01
6.2753760E-04,1.00488E+01
6.2754720E-04,1.00098E+01
6.2755680E-04,1.00293E+01
6.2756640E-04,1.00488E+01
6.2757600E-04,1.00684E+01
6.2758560E-04,1.00293E+01
6.2759520E-04,1.00684E+01
6.2760480E-04,1.00684E+01
6.2761440E-04,1.00684E+01
6.2762400E-04,1.01074E+01
6.2763360E-04,1.00879E+01
6.2764320E-04,1.00879E+01
6.2765280E-04,1.01270E+01
6.2766240E-04,1.00879E+01
6.2767200E-04,1.00684E+01
6.2768160E-04,1.00488E+01
6.2769120E-04,1.00684E+01
6.2770080E-04,1.00684E+01
6.2771040E-04,1.00879E+01
6.2772000E-04,1.01074E+01
6.2772960E-04,1.00879E+01
6.2773920E-04,1.01074E+01
6.2774880E-04,1.01270E+01
6.2775840E-04,1.00684E+01
6.2776800E-04,1.00488E+01
6.2777760E-04,1.01074E+01
6.2778720E-04,1.00684E+01
6.2779680E-04,1.00293E+01
6.2780640E-04,1.00293E+01
6.2781600E-04,1.00684E+01
6.2782560E-04,1.00488E+01
6.2783520E-04,1.01074E+01
6.2784480E-04,1.00684E+01
6.2785440E-04,1.00684E+01
6.2786400E-04,1.00879E+01
6.2787360E-04,1.00684E+01
6.2788320E-04,1.00879E+01
6.2789280E-04,1.00684E+01
6.2790240E-04,1.00684E+01
6.2791200E-04,1.00684E+01
6.2792160E-04,1.01270E+01
6.2793120E-04,1.00879E+01
6.2794080E-04,1.00879E+01
6.2795040E-04,1.00488E+01
6.2796000E-04,1.01074E+01
6.2796960E-04,1.00293E+01
6.2797920E-04,1.00684E+01
6.2798880E-04,1.00684E+01
6.2799840E-04,1.01074E+01
6.2800800E-04,1.00684E+01
6.2801760E-04,1.00684E+01
6.2802720E-04,1.00684E+01
6.2803680E-04,1.01270E+01
6.2804640E-04,1.00684E+01
6.2805600E-04,1.00293E+01
6.2806560E-04,1.00098E+01
6.2807520E-04,1.00293E+01
6.2808480E-04,1.00293E+01
6.2809440E-04,1.01074E+01
6.2810400E-04,1.00684E+01
6.2811360E-04,1.00879E+01
6.2812320E-04,1.00488E+01
6.2813280E-04,1.00293E+01
6.2814240E-04,1.00684E+01
6.2815200E-04,1.00293E+01
6.2816160E-04,1.00684E+01
6.2817120E-04,1.00293E+01
6.2818080E-04,1.00293E+01
6.2819040E-04,1.00293E+01
6.2820000E-04,1.01465E+01
6.2820960E-04,1.00684E+01
6.2821920E-04,1.00488E+01
6.2822880E-04,1.01270E+01
6.2823840E-04,1.00684E+01
6.2824800E-04,1.00684E+01
6.2825760E-04,1.00098E+01
6.2826720E-04,1.00684E+01
6.2827680E-04,1.00684E+01
6.2828640E-04,1.00684E+01
6.2829600E-04,1.00684E+01
6.2830560E-04,1.00879E+01
6.2831520E-04,1.00684E+01
6.2832480E-04,1.00488E+01
6.2833440E-04,1.00684E+01
6.2834400E-04,1.00684E+01
6.2835360E-04,1.00098E+01
6.2836320E-04,1.00684E+01
6.2837280E-04,1.00684E+01
6.2838240E-04,1.00879E+01
6.2839200E-04,1.00488E+01
6.2840160E-04,1.00684E+01
6.2841120E-04,1.00488E+01
6.2842080E-04,1.00684E+01
6.2843040E-04,1.00684E+01
6.2844000E-04,1.00293E+01
6.2844960E-04,1.00684E+01
6.2845920E-04,1.00684E+01
6.2846880E-04,1.00293E+01
6.2847840E-04,1.00879E+01
6.2848800E-04,1.00488E+01
6.2849760E-04,1.00293E+01
6.2850720E-04,1.00684E+01
6.2851680E-04,1.01074E+01
6.2852640E-04,1.00684E+01
6.2853600E-04,1.00684E+01
6.2854560E-04,1.00488E+01
6.2855520E-04,1.00488E+01
6.2856480E-04,1.00488E+01
6.2857440E-04,1.00488E+01
6.2858400E-04,1.00684E+01
6.2859360E-04,1.00488E+01
6.2860320E-04,1.00684E+01
6.2861280E-04,1.01074E+01
6.2862240E-04,1.00488E+01
6.2863200E-04,1.00684E+01
6.2864160E-04,1.00098E+01
6.2865120E-04,1.00684E+01
6.2866080E-04,1.00684E+01
6.2867040E-04,1.00293E+01
6.2868000E-04,1.00293E+01
6.2868960E-04,1.00098E+01
6.2869920E-04,1.00879E+01
6.2870880E-04,1.00879E+01
6.2871840E-04,1.01074E+01
6.2872800E-04,1.00684E+01
6.2873760E-04,1.00684E+01
6.2874720E-04,1.00879E+01
6.2875680E-04,1.00488E+01
6.2876640E-04,1.00684E+01
6.2877600E-04,1.00879E+01
6.2878560E-04,1.00684E+01
6.2879520E-04,1.00879E+01
6.2880480E-04,1.00684E+01
6.2881440E-04,1.00098E+01
6.2882400E-04,1.01074E+01
6.2883360E-04,1.00293E+01
6.2884320E-04,1.00879E+01
6.2885280E-04,1.00488E+01
6.2886240E-04,1.00684E+01
6.2887200E-04,1.00488E+01
6.2888160E-04,1.00879E+01
6.2889120E-04,1.00684E+01
6.2890080E-04,1.00684E+01
6.2891040E-04,1.00684E+01
6.2892000E-04,1.01270E+01
6.2892960E-04,1.00684E+01
6.2893920E-04,1.00488E+01
6.2894880E-04,1.00488E+01
6.2895840E-04,1.00879E+01
6.2896800E-04,1.00879E+01
6.2897760E-04,1.00879E+01
6.2898720E-04,1.00684E+01
6.2899680E-04,1.00684E+01
6.2900640E-04,1.00684E+01
6.2901600E-04,1.00684E+01
6.2902560E-04,1.00879E+01
6.2903520E-04,1.00293E+01
6.2904480E-04,1.00879E+01
6.2905440E-04,1.00684E+01
6.2906400E-04,1.00293E+01
6.2907360E-04,1.00684E+01
6.2908320E-04,1.00684E+01
6.2909280E-04,1.00684E+01
6.2910240E-04,1.00098E+01
6.2911200E-04,1.00293E+01
6.2912160E-04,1.00684E+01
6.2913120E-04,1.00684E+01
6.2914080E-04,1.00684E+01
6.2915040E-04,1.00488E+01
6.2916000E-04,1.00879E+01
6.2916960E-04,1.00293E+01
6.2917920E-04,1.00488E+01
6.2918880E-04,1.00488E+01
6.2919840E-04,1.00684E+01
6.2920800E-04,1.00684E+01
6.2921760E-04,1.00879E+01
6.2922720E-04,1.00684E+01
6.2923680E-04,1.00684E+01
6.2924640E-04,1.00684E+01
6.2925600E-04,1.00488E+01
6.2926560E-04,1.00684E+01
6.2927520E-04,1.00488E+01
6.2928480E-04,1.00488E+01
6.2929440E-04,1.00293E+01
6.2930400E-04,1.01465E+01
6.2931360E-04,1.00488E+01
6.2932320E-04,1.00684E+01
6.2933280E-04,1.00293E+01
6.2934240E-04,1.00684E+01
6.2935200E-04,1.00684E+01
6.2936160E-04,1.00488E+01
6.2937120E-04,1.00488E+01
6.2938080E-04,1.00684E+01
6.2939040E-04,1.00684E+01
6.2940000E-04,1.00098E+01
6.2940960E-04,1.00684E+01
6.2941920E-04,1.01270E+01
6.2942880E-04,1.00684E+01
6.2943840E-04,1.01270E+01
6.2944800E-04,1.00684E+01
6.2945760E-04,1.00879E+01
6.2946720E-04,1.00684E+01
6.2947680E-04,1.00488E+01
6.2948640E-04,1.01074E+01
6.2949600E-04,1.00684E+01
6.2950560E-04,1.00684E+01
6.2951520E-04,1.00684E+01
6.2952480E-04,1.00293E+01
6.2953440E-04,1.00098E+01
6.2954400E-04,1.00684E+01
6.2955360E-04,1.00684E+01
6.2956320E-04,1.01074E+01
6.2957280E-04,1.00488E+01
6.2958240E-04,1.00684E+01
6.2959200E-04,1.00293E+01
6.2960160E-04,1.00684E+01
6.2961120E-04,9.97070E+00
6.2962080E-04,1.00293E+01
6.2963040E-04,1.00684E+01
6.2964000E-04,1.00488E+01
6.2964960E-04,1.00488E+01
6.2965920E-04,1.00488E+01
6.2966880E-04,1.00879E+01
6.2967840E-04,1.00684E+01
6.2968800E-04,1.00293E+01
6.2969760E-04,1.00488E+01
6.2970720E-04,1.01270E+01
6.2971680E-04,1.00879E+01
6.2972640E-04,1.00879E+01
6.2973600E-04,1.00684E+01
6.2974560E-04,1.00684E+01
6.2975520E-04,1.00684E+01
6.2976480E-04,1.00684E+01
6.2977440E-04,1.00684E+01
6.2978400E-04,1.00684E+01
6.2979360E-04,1.00879E+01
6.2980320E-04,1.01074E+01
6.2981280E-04,1.00684E+01
6.2982240E-04,1.00879E+01
6.2983200E-04,1.01074E+01
6.2984160E-04,1.00684E+01
6.2985120E-04,1.00293E+01
6.2986080E-04,1.01074E+01
6.2987040E-04,1.01270E+01
6.2988000E-04,1.00488E+01
6.2988960E-04,1.00684E+01
6.2989920E-04,1.01074E+01
6.2990880E-04,1.00684E+01
6.2991840E-04,1.00879E+01
6.2992800E-04,1.00684E+01
6.2993760E-04,1.00879E+01
6.2994720E-04,1.00098E+01
6.2995680E-04,1.00879E+01
6.2996640E-04,1.00293E+01
6.2997600E-04,1.00879E+01
6.2998560E-04,1.00488E+01
6.2999520E-04,1.00684E+01
6.3000480E-04,1.00293E+01
6.3001440E-04,1.00879E+01
6.3002400E-04,1.00879E+01
6.3003360E-04,1.00684E+01
6.3004320E-04,1.00684E+01
6.3005280E-04,1.00293E+01
6.3006240E-04,1.00879E+01
6.3007200E-04,1.00684E+01
6.3008160E-04,1.00879E+01
6.3009120E-04,1.00879E+01
6.3010080E-04,1.01270E+01
6.3011040E-04,1.00684E+01
6.3012000E-04,1.00098E+01
6.3012960E-04,1.00488E+01
6.3013920E-04,1.00684E+01
6.3014880E-04,1.00293E+01
6.3015840E-04,1.00488E+01
6.3016800E-04,1.00293E+01
6.3017760E-04,1.00684E+01
6.3018720E-04,1.01074E+01
6.3019680E-04,1.00684E+01
6.3020640E-04,1.00488E+01
6.3021600E-04,1.00684E+01
6.3022560E-04,1.00684E+01
6.3023520E-04,1.00879E+01
6.3024480E-04,1.00684E+01
6.3025440E-04,1.00879E+01
6.3026400E-04,1.00879E+01
6.3027360E-04,1.00879E+01
6.3028320E-04,1.00488E+01
6.3029280E-04,1.00684E+01
6.3030240E-04,1.00488E+01
6.3031200E-04,1.00293E+01
6.3032160E-04,1.00293E+01
6.3033120E-04,1.00879E+01
6.3034080E-04,1.00879E+01
6.3035040E-04,1.00684E+01
6.3036000E-04,1.00684E+01
6.3036960E-04,1.00684E+01
6.3037920E-04,1.00684E+01
6.3038880E-04,1.00293E+01
6.3039840E-04,1.00684E+01
6.3040800E-04,1.00684E+01
6.3041760E-04,1.00488E+01
6.3042720E-04,1.00684E+01
6.3043680E-04,1.00684E+01
6.3044640E-04,1.01074E+01
6.3045600E-04,1.01074E+01
6.3046560E-04,1.00684E+01
6.3047520E-04,1.01270E+01
6.3048480E-04,1.00684E+01
6.3049440E-04,1.00684E+01
6.3050400E-04,1.00488E+01
6.3051360E-04,1.01074E+01
6.3052320E-04,1.00098E+01
6.3053280E-04,1.01074E+01
6.3054240E-04,1.00293E+01
6.3055200E-04,1.00879E+01
6.3056160E-04,1.00684E+01
6.3057120E-04,1.01074E+01
6.3058080E-04,1.00488E+01
6.3059040E-04,1.00879E+01
6.3060000E-04,1.00293E+01
6.3060960E-04,1.00293E+01
6.3061920E-04,1.00684E+01
6.3062880E-04,1.01074E+01
6.3063840E-04,1.00879E+01
6.3064800E-04,1.00684E+01
6.3065760E-04,1.00684E+01
6.3066720E-04,1.01074E+01
6.3067680E-04,1.00293E+01
6.3068640E-04,1.00684E+01
6.3069600E-04,1.00684E+01
6.3070560E-04,1.00879E+01
6.3071520E-04,1.00293E+01
6.3072480E-04,1.00488E+01
6.3073440E-04,1.00684E+01
6.3074400E-04,1.00684E+01
6.3075360E-04,1.00293E+01
6.3076320E-04,1.00488E+01
6.3077280E-04,1.00488E+01
6.3078240E-04,1.01074E+01
6.3079200E-04,1.00879E+01
6.3080160E-04,1.00879E+01
6.3081120E-04,1.01270E+01
6.3082080E-04,1.00293E+01
6.3083040E-04,1.00293E+01
6.3084000E-04,1.00879E+01
6.3084960E-04,1.00879E+01
6.3085920E-04,1.00684E+01
6.3086880E-04,1.00684E+01
6.3087840E-04,1.00488E+01
6.3088800E-04,1.00684E+01
6.3089760E-04,1.00684E+01
6.3090720E-04,1.00684E+01
6.3091680E-04,1.00488E+01
6.3092640E-04,1.00684E+01
6.3093600E-04,1.00879E+01
6.3094560E-04,1.00488E+01
6.3095520E-04,1.00684E+01
6.3096480E-04,1.00293E+01
6.3097440E-04,1.00879E+01
6.3098400E-04,1.00879E+01
6.3099360E-04,1.00879E+01
6.3100320E-04,1.00488E+01
6.3101280E-04,1.01270E+01
6.3102240E-04,1.00293E+01
6.3103200E-04,1.00293E+01
6.3104160E-04,1.00684E+01
6.3105120E-04,1.00684E+01
6.3106080E-04,1.00293E+01
6.3107040E-04,1.00684E+01
6.3108000E-04,1.00684E+01
6.3108960E-04,1.00684E+01
6.3109920E-04,1.00293E+01
6.3110880E-04,1.01270E+01
6.3111840E-04,1.00684E+01
6.3112800E-04,1.00293E+01
6.3113760E-04,1.00488E+01
6.3114720E-04,1.00684E+01
6.3115680E-04,1.01074E+01
6.3116640E-04,1.00879E+01
6.3117600E-04,1.00879E+01
6.3118560E-04,1.00879E+01
6.3119520E-04,1.00684E+01
6.3120480E-04,1.01074E+01
6.3121440E-04,1.00098E+01
6.3122400E-04,1.00293E+01
6.3123360E-04,1.00684E+01
6.3124320E-04,1.00879E+01
6.3125280E-04,1.01270E+01
6.3126240E-04,1.00293E+01
6.3127200E-04,1.01074E+01
6.3128160E-04,1.00684E+01
6.3129120E-04,1.00098E+01
6.3130080E-04,1.00684E+01
6.3131040E-04,1.00293E+01
6.3132000E-04,1.00488E+01
6.3132960E-04,1.00684E+01
6.3133920E-04,1.00684E+01
6.3134880E-04,1.00293E+01
6.3135840E-04,1.00684E+01
6.3136800E-04,1.00488E+01
6.3137760E-04,1.00879E+01
6.3138720E-04,1.00684E+01
6.3139680E-04,1.00879E+01
6.3140640E-04,1.00684E+01
6.3141600E-04,1.00098E+01
6.3142560E-04,1.00293E+01
6.3143520E-04,1.01270E+01
6.3144480E-04,1.00684E+01
6.3145440E-04,1.00488E+01
6.3146400E-04,1.00684E+01
6.3147360E-04,1.00684E+01
6.3148320E-04,1.00098E+01
6.3149280E-04,1.00684E+01
6.3150240E-04,1.00098E+01
6.3151200E-04,1.00488E+01
6.3152160E-04,1.00098E+01
6.3153120E-04,1.00879E+01
6.3154080E-04,1.00488E+01
6.3155040E-04,1.00879E+01
6.3156000E-04,1.00684E+01
6.3156960E-04,1.00684E+01
6.3157920E-04,1.00684E+01
6.3158880E-04,1.00488E+01
6.3159840E-04,1.00684E+01
6.3160800E-04,1.01270E+01
6.3161760E-04,1.00684E+01
6.3162720E-04,1.00684E+01
6.3163680E-04,1.00293E+01
6.3164640E-04,1.00488E+01
6.3165600E-04,1.01074E+01
6.3166560E-04,1.00684E+01
6.3167520E-04,1.00684E+01
6.3168480E-04,1.00684E+01
6.3169440E-04,1.00684E+01
6.3170400E-04,1.00684E+01
6.3171360E-04,1.00684E+01
6.3172320E-04,1.00488E+01
6.3173280E-04,1.00684E+01
6.3174240E-04,1.00879E+01
6.3175200E-04,1.00684E+01
6.3176160E-04,1.00684E+01
6.3177120E-04,1.00098E+01
6.3178080E-04,1.00293E+01
6.3179040E-04,1.00293E+01
6.3180000E-04,1.01270E+01
6.3180960E-04,1.00098E+01
6.3181920E-04,1.00293E+01
6.3182880E-04,1.00684E+01
6.3183840E-04,1.00488E+01
6.3184800E-04,1.00293E+01
6.3185760E-04,1.01270E+01
6.3186720E-04,1.00293E+01
6.3187680E-04,1.01270E+01
6.3188640E-04,1.00488E+01
6.3189600E-04,1.00879E+01
6.3190560E-04,1.00879E+01
6.3191520E-04,1.00684E+01
6.3192480E-04,1.01270E+01
6.3193440E-04,1.00684E+01
6.3194400E-04,1.00684E+01
6.3195360E-04,1.00879E+01
6.3196320E-04,1.00684E+01
6.3197280E-04,1.01074E+01
6.3198240E-04,1.00684E+01
6.3199200E-04,1.00879E+01
6.3200160E-04,1.00684E+01
6.3201120E-04,1.01074E+01
6.3202080E-04,1.00098E+01
6.3203040E-04,1.00684E+01
6.3204000E-04,1.00684E+01
6.3204960E-04,1.00488E+01
6.3205920E-04,1.00879E+01
6.3206880E-04,1.00879E+01
6.3207840E-04,1.00488E+01
6.3208800E-04,1.00879E+01
6.3209760E-04,1.00488E+01
6.3210720E-04,1.01074E+01
6.3211680E-04,1.00488E+01
6.3212640E-04,1.00098E+01
6.3213600E-04,1.00684E+01
6.3214560E-04,1.00684E+01
6.3215520E-04,1.00488E+01
6.3216480E-04,1.00293E+01
6.3217440E-04,1.00684E+01
6.3218400E-04,1.00684E+01
6.3219360E-04,1.00684E+01
6.3220320E-04,1.00879E+01
6.3221280E-04,1.00098E+01
6.3222240E-04,1.01074E+01
6.3223200E-04,1.00684E+01
6.3224160E-04,1.00879E+01
6.3225120E-04,1.00684E+01
6.3226080E-04,1.01465E+01
6.3227040E-04,1.01270E+01
6.3228000E-04,1.01074E+01
6.3228960E-04,1.00488E+01
6.3229920E-04,1.00684E+01
6.3230880E-04,1.00488E+01
6.3231840E-04,1.00684E+01
6.3232800E-04,1.00684E+01
6.3233760E-04,1.01465E+01
6.3234720E-04,1.00098E+01
6.3235680E-04,1.01074E+01
6.3236640E-04,1.00684E+01
6.3237600E-04,1.00879E+01
6.3238560E-04,1.00684E+01
6.3239520E-04,1.00684E+01
6.3240480E-04,1.00684E+01
6.3241440E-04,1.00684E+01
6.3242400E-04,1.00488E+01
6.3243360E-04,1.00488E+01
6.3244320E-04,1.00684E+01
6.3245280E-04,1.00098E+01
6.3246240E-04,1.00684E+01
6.3247200E-04,1.01074E+01
6.3248160E-04,1.00684E+01
6.3249120E-04,1.00488E+01
6.3250080E-04,1.00684E+01
6.3251040E-04,1.00684E+01
6.3252000E-04,1.00879E+01
6.3252960E-04,1.01074E+01
6.3253920E-04,1.00684E+01
6.3254880E-04,1.01270E+01
6.3255840E-04,1.00684E+01
6.3256800E-04,1.00293E+01
6.3257760E-04,1.00879E+01
6.3258720E-04,1.00684E+01
6.3259680E-04,1.00684E+01
6.3260640E-04,1.00098E+01
6.3261600E-04,9.99023E+00
6.3262560E-04,1.00879E+01
6.3263520E-04,1.00293E+01
6.3264480E-04,1.00879E+01
6.3265440E-04,1.00879E+01
6.3266400E-04,1.00293E+01
6.3267360E-04,1.00684E+01
6.3268320E-04,1.00684E+01
6.3269280E-04,1.00684E+01
6.3270240E-04,1.01270E+01
6.3271200E-04,1.00684E+01
6.3272160E-04,1.00879E+01
6.3273120E-04,1.00879E+01
6.3274080E-04,1.00879E+01
6.3275040E-04,1.00488E+01
6.3276000E-04,1.00684E+01
6.3276960E-04,1.00684E+01
6.3277920E-04,1.00879E+01
6.3278880E-04,1.00488E+01
6.3279840E-04,1.00879E+01
6.3280800E-04,1.00684E+01
6.3281760E-04,1.01074E+01
6.3282720E-04,1.00684E+01
6.3283680E-04,1.00684E+01
6.3284640E-04,1.00293E+01
6.3285600E-04,1.01074E+01
6.3286560E-04,1.00684E+01
6.3287520E-04,1.00488E+01
6.3288480E-04,1.00684E+01
6.3289440E-04,1.00879E+01
6.3290400E-04,1.00684E+01
6.3291360E-04,1.00879E+01
6.3292320E-04,1.00879E+01
6.3293280E-04,1.00684E+01
6.3294240E-04,1.00684E+01
6.3295200E-04,1.00684E+01
6.3296160E-04,1.00879E+01
6.3297120E-04,1.00684E+01
6.3298080E-04,1.00684E+01
6.3299040E-04,1.00684E+01
6.3300000E-04,1.00488E+01
6.3300960E-04,1.00879E+01
6.3301920E-04,1.00684E+01
6.3302880E-04,1.01270E+01
6.3303840E-04,1.00684E+01
6.3304800E-04,1.00293E+01
6.3305760E-04,1.00684E+01
6.3306720E-04,1.01074E+01
6.3307680E-04,1.00684E+01
6.3308640E-04,1.00293E+01
6.3309600E-04,1.00684E+01
6.3310560E-04,1.00098E+01
6.3311520E-04,1.00293E+01
6.3312480E-04,1.00879E+01
6.3313440E-04,1.00684E+01
6.3314400E-04,1.00879E+01
6.3315360E-04,1.00684E+01
6.3316320E-04,1.01074E+01
6.3317280E-04,1.00098E+01
6.3318240E-04,1.01074E+01
6.3319200E-04,1.00098E+01
6.3320160E-04,1.00684E+01
6.3321120E-04,1.01074E+01
6.3322080E-04,1.00684E+01
6.3323040E-04,1.00488E+01
6.3324000E-04,1.00684E+01
6.3324960E-04,1.00879E+01
6.3325920E-04,1.00684E+01
6.3326880E-04,9.99023E+00
6.3327840E-04,1.01074E+01
6.3328800E-04,1.00684E+01
6.3329760E-04,1.00684E+01
6.3330720E-04,1.00488E+01
6.3331680E-04,9.99023E+00
6.3332640E-04,1.00879E+01
6.3333600E-04,1.00098E+01
6.3334560E-04,1.00684E+01
6.3335520E-04,1.00684E+01
6.3336480E-04,1.00293E+01
6.3337440E-04,1.01074E+01
6.3338400E-04,1.00293E+01
6.3339360E-04,1.00684E+01
6.3340320E-04,1.00684E+01
6.3341280E-04,1.00684E+01
6.3342240E-04,1.00488E+01
6.3343200E-04,1.00488E+01
6.3344160E-04,1.00879E+01
6.3345120E-04,1.00293E+01
6.3346080E-04,1.00684E+01
6.3347040E-04,1.01074E+01
6.3348000E-04,1.01074E+01
6.3348960E-04,1.01270E+01
6.3349920E-04,1.00879E+01
6.3350880E-04,1.00879E+01
6.3351840E-04,1.00488E+01
6.3352800E-04,1.01270E+01
6.3353760E-04,1.00684E+01
6.3354720E-04,1.00684E+01
6.3355680E-04,1.00879E+01
6.3356640E-04,1.00293E+01
6.3357600E-04,1.00293E+01
6.3358560E-04,1.01074E+01
6.3359520E-04,1.00293E+01
6.3360480E-04,1.01270E+01
6.3361440E-04,1.00098E+01
6.3362400E-04,1.00293E+01
6.3363360E-04,1.01465E+01
6.3364320E-04,1.01465E+01
6.3365280E-04,1.00684E+01
6.3366240E-04,1.00488E+01
6.3367200E-04,1.00293E+01
6.3368160E-04,1.00684E+01
6.3369120E-04,1.00879E+01
6.3370080E-04,1.00879E+01
6.3371040E-04,1.00293E+01
6.3372000E-04,1.00293E+01
6.3372960E-04,1.00488E+01
6.3373920E-04,1.00293E+01
6.3374880E-04,1.00684E+01
6.3375840E-04,1.00684E+01
6.3376800E-04,1.00684E+01
6.3377760E-04,1.00684E+01
6.3378720E-04,1.00684E+01
6.3379680E-04,1.00684E+01
6.3380640E-04,1.01074E+01
6.3381600E-04,1.00684E+01
6.3382560E-04,1.00684E+01
6.3383520E-04,1.00488E+01
6.3384480E-04,1.00293E+01
6.3385440E-04,1.00684E+01
6.3386400E-04,1.00879E+01
6.3387360E-04,1.00684E+01
6.3388320E-04,1.00684E+01
6.3389280E-04,1.00098E+01
6.3390240E-04,1.00684E+01
6.3391200E-04,1.00684E+01
6.3392160E-04,1.00684E+01
6.3393120E-04,1.00488E+01
6.3394080E-04,1.00684E+01
6.3395040E-04,1.00684E+01
6.3396000E-04,1.00684E+01
6.3396960E-04,1.01074E+01
6.3397920E-04,1.01074E+01
6.3398880E-04,1.00684E+01
6.3399840E-04,1.00879E+01
6.3400800E-04,1.00879E+01
6.3401760E-04,1.00293E+01
6.3402720E-04,1.00684E+01
6.3403680E-04,1.00488E+01
6.3404640E-04,1.01074E+01
6.3405600E-04,1.00293E+01
6.3406560E-04,1.00098E+01
6.3407520E-04,1.00879E+01
6.3408480E-04,1.00879E+01
6.3409440E-04,1.00293E+01
6.3410400E-04,1.00879E+01
6.3411360E-04,1.00098E+01
6.3412320E-04,1.00488E+01
6.3413280E-04,1.00684E+01
6.3414240E-04,1.00879E+01
6.3415200E-04,1.00684E+01
6.3416160E-04,1.00488E+01
6.3417120E-04,1.00488E+01
6.3418080E-04,1.01270E+01
6.3419040E-04,1.00684E+01
6.3420000E-04,1.00293E+01
6.3420960E-04,1.01074E+01
6.3421920E-04,1.00684E+01
6.3422880E-04,1.00488E+01
6.3423840E-04,1.01074E+01
6.3424800E-04,1.00684E+01
6.3425760E-04,1.00684E+01
6.3426720E-04,1.00488E+01
6.3427680E-04,1.00684E+01
6.3428640E-04,1.00293E+01
6.3429600E-04,1.00488E+01
6.3430560E-04,1.00293E+01
6.3431520E-04,1.00879E+01
6.3432480E-04,1.00684E+01
6.3433440E-04,1.00684E+01
6.3434400E-04,1.00879E+01
6.3435360E-04,1.01270E+01
6.3436320E-04,1.01270E+01
6.3437280E-04,1.00684E+01
6.3438240E-04,1.00488E+01
6.3439200E-04,1.00488E+01
6.3440160E-04,1.00293E+01
6.3441120E-04,1.01074E+01
6.3442080E-04,1.00684E+01
6.3443040E-04,1.00684E+01
6.3444000E-04,1.00098E+01
6.3444960E-04,1.00488E+01
6.3445920E-04,1.00488E+01
6.3446880E-04,1.00684E+01
6.3447840E-04,1.00293E+01
6.3448800E-04,1.01074E+01
6.3449760E-04,1.00684E+01
6.3450720E-04,1.00684E+01
6.3451680E-04,1.00684E+01
6.3452640E-04,1.00879E+01
6.3453600E-04,1.00098E+01
6.3454560E-04,1.00293E+01
6.3455520E-04,1.00293E+01
6.3456480E-04,1.00684E+01
6.3457440E-04,1.00684E+01
6.3458400E-04,1.00684E+01
6.3459360E-04,1.00293E+01
6.3460320E-04,1.00488E+01
6.3461280E-04,1.00488E+01
6.3462240E-04,1.00879E+01
6.3463200E-04,1.00098E+01
6.3464160E-04,1.00684E+01
6.3465120E-04,1.00293E+01
6.3466080E-04,1.00684E+01
6.3467040E-04,1.00684E+01
6.3468000E-04,1.01270E+01
6.3468960E-04,1.00098E+01
6.3469920E-04,1.00488E+01
6.3470880E-04,1.00488E+01
6.3471840E-04,1.00488E+01
6.3472800E-04,1.00684E+01
6.3473760E-04,1.00684E+01
6.3474720E-04,1.00488E+01
6.3475680E-04,1.00879E+01
6.3476640E-04,1.00684E+01
6.3477600E-04,1.01074E+01
